Region,Month of Period End,Property Type,Region Type,Seasonally Adjusted,State Code,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,New Listings,New Listings Mom,New Listings Yoy
"Boston, MA metro area",August 2018,All Residential,Metro,False,MA,1.002326045,-0.9%,-0.2%,5991,4.1%,2.7%,8705,-1.1%,4.9%,12,3,-1,$501K,-2.3%,7.7%,4950,-4.8%,1.3%
"Philadelphia, PA metro area",May 2020,All Residential,Metro,False,PA,0.967674750,-1.0%,-0.5%,1147,-24.9%,-56.9%,5983,9.1%,-20.1%,42,3,5,$235K,-5.2%,7.8%,2312,121.7%,-35.4%
"Phoenix, AZ",May 2013,All Residential,Place/City,False,AZ,0.992150652,0.1%,-1.2%,2687,10.8%,9.1%,5135,2.1%,-2.9%,30,-5,-11,$157K,1.6%,26.0%,2818,2.4%,3.1%
"Phoenix, AZ",October 2014,All Residential,Place/City,False,AZ,0.974389451,-0.1%,-1.0%,1781,0.7%,-3.3%,6766,0.5%,0.8%,52,-1,11,$182K,0.8%,10.0%,2323,6.6%,-15.6%
"Los Angeles, CA",December 2013,All Residential,Place/City,False,CA,0.996053530,-0.4%,0.5%,2372,5.8%,-16.0%,4671,-12.4%,19.3%,25,1,-3,$470K,3.3%,25.3%,1678,-24.7%,4.7%
"Los Angeles, CA",May 2014,All Residential,Place/City,False,CA,1.000578132,0.4%,-0.9%,2513,7.1%,-12.8%,5730,2.6%,29.9%,21,-1,6,$515K,4.3%,14.7%,3395,3.9%,0.9%
"Los Angeles, CA",April 2018,All Residential,Place/City,False,CA,1.008357517,0.1%,0.4%,2319,-3.1%,2.7%,6311,9.5%,-6.1%,33,-1,-1,$700K,2.5%,9.9%,3405,9.2%,5.5%
"Houston, TX",April 2012,All Residential,Place/City,False,TX,0.968098234,0.6%,1.2%,2251,4.2%,6.3%,10063,-0.1%,-25.7%,54,-16,-17,$151K,-2.5%,10.2%,3433,-2.2%,-4.7%
"Houston, TX",March 2018,All Residential,Place/City,False,TX,0.969023195,0.4%,0.0%,2705,28.6%,-4.5%,8780,6.0%,-3.0%,37,-12,0,$218K,1.2%,3.6%,4126,27.5%,-6.5%
"Houston, TX",June 2019,All Residential,Place/City,False,TX,0.976263131,0.0%,0.3%,3004,-7.2%,-6.6%,11131,2.6%,8.7%,28,-4,1,$243K,1.3%,6.6%,4109,-10.6%,-1.6%
"Houston, TX",April 2020,All Residential,Place/City,False,TX,0.974213815,0.1%,0.1%,2040,-22.5%,-28.1%,10031,-0.4%,-3.2%,36,-9,1,$237K,-1.3%,3.0%,2809,-25.4%,-35.9%
 National,February 2012,All Residential,National,False,US,0.958336043,0.2%,0.3%,305040,10.6%,15.5%,2078632,1.1%,-16.2%,97,1,-10,$161K,0.9%,-1.8%,514821,7.5%,6.1%
"Los Angeles, CA metro area",April 2013,All Residential,Metro,False,CA,1.004961395,0.3%,2.4%,6809,3.1%,2.3%,10312,8.2%,-52.0%,17,-3,-39,$405K,3.8%,28.6%,8521,14.0%,7.7%
"Los Angeles, CA metro area",February 2015,All Residential,Metro,False,CA,0.987833998,0.4%,-0.4%,4324,-2.3%,-2.9%,15307,4.0%,17.7%,44,-5,13,$471K,1.3%,8.3%,7335,-0.3%,7.0%
"Los Angeles, CA metro area",January 2020,All Residential,Metro,False,CA,0.991710167,-0.1%,0.7%,4527,-21.1%,18.0%,13178,4.2%,-24.7%,58,5,-1,$635K,-2.3%,7.0%,6247,89.6%,-8.2%
"Boston, MA metro area",October 2015,All Residential,Metro,False,MA,0.986943050,-0.3%,0.5%,4271,-8.6%,7.3%,12079,-6.3%,-34.9%,22,2,-60,$390K,-1.3%,5.4%,5243,-19.1%,7.3%
"Philadelphia, PA metro area",April 2019,All Residential,Metro,False,PA,0.972428777,0.8%,-0.1%,2216,17.4%,-4.1%,7121,4.5%,7.1%,41,-10,6,$210K,6.3%,5.0%,3491,8.8%,-0.4%
"Phoenix, AZ",May 2018,All Residential,Place/City,False,AZ,0.984790244,0.0%,0.4%,2755,11.0%,0.6%,5624,-0.3%,-6.5%,39,1,-3,$256K,2.4%,12.0%,2925,3.2%,4.5%
"Los Angeles, CA",November 2015,All Residential,Place/City,False,CA,0.994765381,-0.2%,0.5%,1851,-23.5%,-6.0%,5924,-6.1%,-1.8%,31,4,-2,$565K,2.7%,8.7%,2266,-24.6%,3.4%
"Washington, DC metro area",May 2019,All Residential,Metro,False,DC,0.997817791,0.0%,0.2%,7999,18.6%,2.4%,15095,8.5%,2.2%,23,-1,9,$424K,1.0%,3.4%,9843,1.4%,-4.1%
 National,January 2013,All Residential,National,False,US,0.968125419,-0.1%,1.2%,311486,-20.4%,12.9%,1678225,0.8%,-18.4%,79,3,-17,$180K,-6.8%,13.1%,487559,64.2%,1.8%
 National,May 2020,All Residential,National,False,US,0.985272556,-0.3%,-0.1%,421398,-3.6%,-35.0%,1279632,-1.0%,-22.8%,38,3,1,$299K,-1.5%,0.4%,629482,34.4%,-24.7%
 National,November 2015,All Residential,National,False,US,0.973861590,-0.1%,0.3%,394099,-20.7%,4.1%,1801284,-6.6%,-5.4%,56,3,-7,$235K,0.8%,6.5%,431834,-23.9%,8.5%
"Houston, TX",October 2013,All Residential,Place/City,False,TX,0.974978467,-0.4%,0.9%,2587,2.7%,13.1%,7052,-2.8%,-15.1%,32,4,-21,$163K,-4.7%,5.4%,2900,-2.5%,10.5%
"Houston, TX",October 2019,All Residential,Place/City,False,TX,0.969406788,-0.2%,0.0%,2553,2.0%,0.1%,10714,-1.2%,3.8%,45,2,5,$224K,1.1%,4.7%,3417,8.5%,2.2%
"Los Angeles, CA metro area",February 2016,All Residential,Metro,False,CA,0.989524983,0.1%,0.2%,4500,-4.1%,4.1%,15041,4.5%,-1.7%,45,2,1,$501K,0.3%,6.4%,7619,8.0%,3.9%
"Washington, DC metro area",August 2016,All Residential,Metro,False,DC,0.988539794,-0.2%,0.2%,7116,2.5%,16.1%,17140,-4.3%,-15.8%,32,6,-4,$374K,-1.6%,1.8%,6767,-10.5%,-2.8%
"Boston, MA metro area",July 2012,All Residential,Metro,False,MA,0.972364177,-0.1%,0.7%,4729,-10.2%,27.0%,22490,-7.3%,-13.5%,95,3,-3,$360K,-4.0%,1.4%,4293,-20.5%,-4.4%
"Philadelphia, PA metro area",June 2017,All Residential,Metro,False,PA,0.971640729,0.0%,0.2%,3167,16.3%,6.2%,8938,0.1%,-9.7%,34,0,-6,$211K,6.4%,8.3%,3220,-7.0%,4.7%
"Los Angeles, CA",January 2015,All Residential,Place/City,False,CA,0.986481105,-0.3%,-0.8%,1684,-28.4%,-8.5%,5361,6.8%,5.1%,41,6,8,$505K,-0.9%,12.2%,2931,86.8%,0.5%
"Los Angeles, CA",March 2015,All Residential,Place/City,False,CA,0.994702899,0.6%,-0.4%,2331,35.4%,11.2%,5594,0.8%,1.9%,26,-14,2,$524K,2.6%,5.8%,3292,13.1%,0.1%
"New York, NY",April 2018,All Residential,Place/City,False,NY,0.969088705,0.1%,0.2%,1769,-3.7%,11.1%,23003,4.7%,-2.6%,86,1,-3,$610K,-2.4%,8.9%,5458,20.2%,27.9%
"Seattle, WA metro area",June 2013,All Residential,Metro,False,WA,1.008410862,0.0%,1.8%,4161,-3.9%,11.3%,8142,9.5%,-12.6%,12,1,-19,$350K,0.3%,12.9%,5308,-6.0%,26.3%
"Phoenix, AZ",May 2020,All Residential,Place/City,False,AZ,0.985558697,-0.3%,0.3%,1862,2.3%,-35.1%,4188,-6.2%,-27.2%,35,3,-7,$285K,-3.4%,8.8%,2171,-4.9%,-25.0%
"Los Angeles, CA",November 2018,All Residential,Place/City,False,CA,0.993874626,0.0%,-0.9%,1936,-13.1%,-16.5%,7603,-3.0%,28.6%,42,1,4,$699K,-0.2%,5.1%,2399,-20.5%,7.8%
"Los Angeles, CA",October 2019,All Residential,Place/City,False,CA,0.995561872,0.1%,0.1%,2329,4.6%,4.5%,7702,-2.9%,-1.7%,51,0,10,$741K,0.4%,5.9%,2809,-2.2%,-6.9%
"Houston, TX",July 2012,All Residential,Place/City,False,TX,0.970171164,-0.2%,1.2%,2641,-2.0%,23.2%,9818,-2.0%,-22.4%,46,2,-18,$155K,-2.4%,10.7%,3152,-9.3%,7.6%
"Houston, TX",February 2018,All Residential,Place/City,False,TX,0.965229358,0.1%,-0.3%,2104,17.1%,3.1%,8284,1.1%,-1.8%,49,1,-3,$215K,10.8%,4.6%,3235,5.1%,-4.6%
"Boston, MA metro area",September 2013,All Residential,Metro,False,MA,0.985113770,-0.3%,1.4%,4125,-26.9%,21.4%,19278,2.9%,-6.0%,84,3,-21,$370K,-4.1%,10.4%,5815,23.0%,13.8%
 National,April 2020,All Residential,National,False,US,0.987852096,0.2%,0.4%,437041,-13.9%,-20.8%,1292018,-1.5%,-17.4%,35,-9,-6,$304K,0.2%,4.7%,468311,-28.9%,-40.2%
"Los Angeles, CA metro area",April 2014,All Residential,Metro,False,CA,0.995137680,0.0%,-1.0%,6304,14.2%,-7.4%,13938,2.3%,35.2%,23,-2,6,$460K,2.2%,13.6%,8219,1.1%,-3.5%
"Phoenix, AZ",June 2020,All Residential,Place/City,False,AZ,0.986351877,0.1%,0.2%,2511,34.9%,-3.3%,3566,-14.9%,-32.8%,41,6,-2,$299K,4.9%,12.4%,2302,6.0%,-3.3%
 National,June 2013,All Residential,National,False,US,0.980781516,0.1%,1.0%,526736,-1.5%,7.9%,1952126,2.2%,-9.0%,52,-3,-16,$219K,4.5%,12.4%,649099,-7.8%,12.6%
 National,May 2014,All Residential,National,False,US,0.977069629,0.1%,-0.3%,507692,14.3%,-5.1%,1962107,3.9%,2.7%,52,-7,-2,$222K,3.1%,6.0%,742538,3.5%,5.4%
"Houston, TX",May 2012,All Residential,Place/City,False,TX,0.969364624,0.1%,1.0%,2672,18.7%,21.7%,10057,-0.1%,-24.3%,44,-10,-21,$160K,5.9%,10.3%,3496,1.8%,5.2%
"Houston, TX",January 2013,All Residential,Place/City,False,TX,0.968370882,0.0%,1.0%,1712,-23.4%,29.6%,7103,-1.5%,-29.7%,56,0,-25,$137K,-17.3%,13.8%,2814,54.4%,-0.7%
 National,June 2016,All Residential,National,False,US,0.984536201,0.1%,0.3%,661170,11.8%,4.3%,1870281,2.3%,-8.6%,41,-2,-4,$260K,2.9%,5.9%,758582,0.0%,0.4%
 National,August 2019,All Residential,National,False,US,0.984137812,-0.2%,-0.1%,628518,-1.3%,-0.6%,1660260,-1.3%,-1.3%,39,3,3,$296K,-1.1%,3.8%,672911,-4.7%,-4.5%
"Los Angeles, CA",January 2018,All Residential,Place/City,False,CA,0.999534881,-0.1%,0.7%,1755,-23.7%,-3.8%,5239,9.6%,-10.5%,45,3,-8,$640K,-3.0%,3.6%,2713,103.5%,6.4%
"Los Angeles, CA",March 2018,All Residential,Place/City,False,CA,1.007645191,0.4%,1.1%,2392,43.5%,-3.4%,5763,4.2%,-10.8%,34,-7,-5,$683K,-1.0%,8.4%,3117,11.9%,-13.6%
"New York, NY",March 2016,All Residential,Place/City,False,NY,0.963012359,-0.2%,,1865,9.6%,,22394,5.5%,,112,22,,$535K,7.2%,,4808,32.2%,
"Houston, TX",October 2015,All Residential,Place/City,False,TX,0.972110302,-0.2%,-0.5%,2335,-10.6%,-14.3%,8704,0.8%,34.8%,33,6,7,$185K,-2.6%,1.6%,3197,-2.6%,3.5%
"Houston, TX",June 2018,All Residential,Place/City,False,TX,0.972871797,0.0%,-0.1%,3216,2.0%,2.4%,10239,4.3%,-2.3%,27,2,0,$228K,2.2%,1.3%,4176,-7.8%,0.3%
"Los Angeles, CA metro area",October 2018,All Residential,Metro,False,CA,0.993748029,-0.2%,-0.4%,5878,12.3%,-7.5%,19999,0.7%,21.6%,44,3,3,$615K,-0.1%,6.1%,7592,1.9%,8.8%
"Washington, DC metro area",February 2013,All Residential,Metro,False,DC,0.985655758,0.3%,0.9%,3778,3.9%,3.1%,11762,1.8%,-24.7%,43,-5,-20,$315K,5.0%,13.4%,5839,16.2%,-2.7%
"Washington, DC metro area",September 2017,All Residential,Metro,False,DC,0.990050875,-0.2%,0.1%,5793,-18.9%,-4.2%,16352,3.0%,-5.5%,29,2,-6,$369K,-4.7%,1.6%,7644,4.5%,5.1%
"Boston, MA metro area",August 2013,All Residential,Metro,False,MA,0.988299467,-0.2%,1.6%,5642,-3.6%,10.7%,18743,-9.0%,-7.3%,81,1,-21,$386K,-0.3%,8.7%,4728,-6.3%,13.8%
"Boston, MA metro area",January 2019,All Residential,Metro,False,MA,0.984475100,-0.3%,-0.6%,2719,-25.4%,-9.7%,6655,-0.2%,33.1%,34,11,9,$470K,3.8%,3.5%,3723,127.3%,28.7%
"Boston, MA metro area",July 2019,All Residential,Metro,False,MA,1.001850047,-0.1%,-0.9%,5670,0.4%,-1.5%,10870,-7.9%,23.5%,15,6,6,$530K,0.0%,3.3%,4933,-24.4%,-5.1%
"Seattle, WA metro area",February 2020,All Residential,Metro,False,WA,1.006474713,1.3%,1.5%,2939,20.1%,4.6%,3353,4.7%,-35.2%,16,-23,-23,$575K,4.5%,5.5%,3926,25.3%,31.0%
"Phoenix, AZ",February 2012,All Residential,Place/City,False,AZ,0.989587017,0.4%,2.5%,2160,7.6%,-3.8%,5847,-6.4%,-50.1%,57,0,-21,$101K,6.7%,26.8%,2417,-10.6%,-17.9%
"New York, NY",April 2017,All Residential,Place/City,False,NY,0.966656330,-0.5%,0.1%,1592,-17.7%,2.3%,23605,0.1%,1.5%,89,-6,-8,$560K,-5.7%,7.7%,4269,-6.4%,-9.1%
"Houston, TX",April 2015,All Residential,Place/City,False,TX,0.977013785,0.0%,-0.6%,2615,9.3%,-0.3%,7194,3.9%,26.0%,23,0,0,$185K,-4.3%,0.1%,3717,7.3%,1.1%
"Houston, TX",October 2018,All Residential,Place/City,False,TX,0.969139505,-0.1%,0.1%,2551,5.2%,4.1%,10318,-1.8%,9.8%,40,6,-8,$214K,-0.5%,2.9%,3344,4.7%,4.6%
"Los Angeles, CA metro area",March 2015,All Residential,Metro,False,CA,0.991697924,0.4%,-0.3%,6121,41.6%,10.8%,15238,-0.5%,11.9%,35,-9,10,$480K,1.9%,6.7%,8565,16.8%,5.3%
"Washington, DC metro area",February 2012,All Residential,Metro,False,DC,0.976827883,0.2%,-0.1%,3663,12.5%,4.7%,15629,0.5%,-21.2%,63,-5,-11,$278K,-0.8%,4.8%,5998,15.1%,4.0%
"Washington, DC metro area",March 2014,All Residential,Metro,False,DC,0.989041342,0.2%,0.0%,4399,23.1%,-11.1%,14036,8.1%,15.1%,31,-15,3,$346K,3.1%,2.2%,7761,35.6%,6.0%
"Washington, DC metro area",September 2018,All Residential,Metro,False,DC,0.991205299,-0.1%,0.1%,5249,-25.8%,-9.4%,16445,11.2%,0.6%,28,4,-1,$383K,-4.1%,3.7%,6967,-3.9%,-8.9%
"Chicago, IL metro area",March 2018,All Residential,Metro,False,IL,0.973260167,0.4%,0.0%,7872,53.3%,-7.6%,25196,6.6%,-8.7%,48,-17,-2,$245K,6.5%,4.3%,13872,33.4%,-4.3%
"Boston, MA metro area",July 2015,All Residential,Metro,False,MA,0.999238460,-0.1%,0.7%,6384,3.1%,14.7%,12222,-1.9%,-41.2%,12,2,-63,$425K,0.0%,4.9%,5800,-24.1%,10.9%
"Boston, MA metro area",February 2016,All Residential,Metro,False,MA,0.980572085,0.0%,0.2%,2356,-23.4%,16.8%,7617,-1.0%,-24.0%,46,11,-62,$377K,-4.7%,2.0%,3990,21.6%,66.5%
"Boston, MA metro area",February 2017,All Residential,Metro,False,MA,0.988547446,0.2%,0.8%,2220,-30.4%,-5.8%,6226,1.4%,-18.3%,35,5,-11,$403K,-5.2%,7.0%,3623,6.9%,-9.2%
"Seattle, WA metro area",February 2019,All Residential,Metro,False,WA,0.991397803,0.7%,-4.4%,2811,22.4%,-1.0%,5175,-0.3%,108.1%,39,-9,31,$545K,4.8%,3.2%,2998,-6.1%,-13.0%
"Phoenix, AZ",March 2017,All Residential,Place/City,False,AZ,0.980510335,0.1%,0.2%,2485,37.2%,7.6%,6235,3.7%,-4.4%,46,-7,-2,$225K,0.0%,7.1%,3155,22.8%,7.7%
"Los Angeles, CA",April 2019,All Residential,Place/City,False,CA,0.993604633,0.4%,-1.5%,2318,17.8%,0.0%,7872,1.8%,24.7%,49,-4,16,$728K,1.0%,3.9%,3150,2.7%,-7.5%
"Houston, TX",June 2012,All Residential,Place/City,False,TX,0.971947676,0.3%,1.3%,2694,0.8%,12.2%,10020,-0.4%,-23.5%,44,0,-19,$159K,-0.7%,7.3%,3476,-0.6%,3.1%
"Houston, TX",February 2014,All Residential,Place/City,False,TX,0.974931002,0.2%,0.8%,2096,19.2%,9.2%,5807,-2.3%,-16.5%,36,-6,-16,$170K,8.0%,6.9%,2812,-1.8%,-7.3%
"Houston, TX",July 2014,All Residential,Place/City,False,TX,0.984240222,-0.1%,0.3%,3057,2.8%,-0.8%,6683,8.1%,-7.0%,16,-1,-6,$193K,-3.4%,7.5%,3712,2.7%,-0.3%
"Seattle, WA metro area",April 2017,All Residential,Metro,False,WA,1.044152941,1.1%,1.7%,3773,-5.9%,-9.2%,3561,8.4%,-29.7%,7,-1,-1,$503K,3.7%,17.0%,4946,-2.5%,-15.9%
"Los Angeles, CA",August 2013,All Residential,Place/City,False,CA,1.007553719,-0.5%,1.7%,2952,10.8%,-1.3%,5528,3.4%,-8.4%,17,2,-17,$465K,-0.9%,32.9%,3418,-6.8%,20.1%
"Los Angeles, CA",October 2016,All Residential,Place/City,False,CA,0.992641057,-0.4%,-0.5%,2311,-7.4%,-4.5%,7533,-2.4%,19.3%,37,0,10,$610K,1.7%,10.9%,2865,-15.0%,-4.6%
 National,October 2012,All Residential,National,False,US,0.969836796,0.0%,1.2%,423039,7.8%,23.2%,1935201,-3.7%,-16.8%,73,1,-18,$185K,-1.0%,9.8%,485359,1.4%,5.7%
"Phoenix, AZ",August 2012,All Residential,Place/City,False,AZ,1.011733771,0.3%,2.0%,2406,8.0%,-14.4%,5525,2.5%,-27.6%,35,2,-19,$125K,-3.4%,43.7%,2888,12.6%,-3.1%
 National,March 2020,All Residential,National,False,US,0.985736784,0.5%,0.5%,507631,25.0%,3.3%,1311778,4.0%,-12.3%,44,-12,-6,$303K,3.0%,6.8%,658595,13.7%,-7.5%
"Los Angeles, CA metro area",March 2014,All Residential,Metro,False,CA,0.995043257,0.4%,-0.7%,5522,24.0%,-16.4%,13619,4.7%,42.9%,25,-6,5,$450K,3.4%,15.4%,8133,18.7%,8.8%
"Los Angeles, CA metro area",June 2014,All Residential,Metro,False,CA,0.997271213,0.0%,-1.5%,6480,0.3%,-6.9%,15517,7.7%,30.0%,22,0,7,$465K,-0.4%,6.9%,8401,-1.2%,-1.3%
"Washington, DC metro area",March 2018,All Residential,Metro,False,DC,0.992970707,0.3%,0.3%,5946,35.8%,-3.4%,12137,10.5%,-14.3%,20,-22,-7,$393K,4.7%,6.1%,9576,41.6%,-7.9%
"Chicago, IL metro area",November 2015,All Residential,Metro,False,IL,0.963925049,-0.2%,0.1%,6207,-24.4%,0.6%,31101,-9.9%,-6.9%,55,4,1,$197K,-1.5%,7.7%,6694,-28.2%,-1.7%
"Seattle, WA metro area",March 2016,All Residential,Metro,False,WA,1.022104344,1.0%,1.7%,3944,42.9%,3.1%,4341,8.0%,-26.6%,8,-5,-8,$424K,4.6%,10.0%,5276,36.0%,3.0%
"Los Angeles, CA",November 2016,All Residential,Place/City,False,CA,0.992909441,0.0%,-0.2%,2219,-4.0%,19.9%,6932,-8.0%,17.0%,41,4,10,$615K,0.8%,8.8%,2194,-23.4%,-3.2%
"Chicago, IL metro area",February 2020,All Residential,Metro,False,IL,0.968044542,0.3%,0.0%,5364,3.1%,7.4%,24088,2.4%,-5.1%,72,8,2,$244K,3.8%,4.3%,11226,32.5%,7.9%
"Houston, TX",February 2013,All Residential,Place/City,False,TX,0.966810974,-0.2%,0.9%,1920,12.1%,16.2%,6953,-2.1%,-31.2%,52,-4,-28,$159K,16.5%,17.8%,3034,7.8%,3.5%
"Washington, DC metro area",May 2020,All Residential,Metro,False,DC,0.995903484,-0.5%,-0.2%,5468,-2.9%,-31.6%,11471,-1.4%,-24.0%,30,7,7,$440K,-1.3%,3.8%,6766,9.0%,-31.3%
"Chicago, IL metro area",July 2018,All Residential,Metro,False,IL,0.977970574,-0.2%,0.0%,9912,-13.7%,1.0%,31638,3.1%,1.9%,29,2,-1,$255K,-3.8%,2.0%,12433,-6.7%,6.7%
"Philadelphia, PA metro area",February 2013,All Residential,Metro,False,PA,0.934710929,0.1%,1.4%,1219,-3.5%,16.2%,10096,1.3%,-12.5%,86,9,-7,$140K,3.7%,3.7%,2490,2.6%,-3.6%
 National,September 2012,All Residential,National,False,US,0.970015900,0.0%,1.1%,392525,-19.2%,4.7%,2009670,-1.9%,-16.3%,72,2,-18,$187K,-1.9%,8.3%,478508,-10.7%,0.4%
 National,June 2014,All Residential,National,False,US,0.977829622,0.1%,-0.3%,543048,7.0%,3.1%,2039569,3.9%,4.5%,48,-4,-4,$229K,3.3%,4.8%,699304,-5.8%,7.7%
 National,October 2014,All Residential,National,False,US,0.971365972,-0.1%,-0.3%,480664,2.2%,7.3%,2029837,-2.9%,3.4%,61,5,1,$219K,-0.4%,4.3%,556450,-3.5%,3.0%
 National,October 2015,All Residential,National,False,US,0.974989992,-0.2%,0.4%,497052,-5.5%,3.4%,1929307,-3.6%,-5.0%,54,3,-7,$233K,-0.6%,6.2%,567473,-5.9%,2.0%
 National,May 2016,All Residential,National,False,US,0.983766441,0.2%,0.3%,591589,12.3%,8.3%,1828928,2.1%,-9.0%,42,-6,-5,$252K,2.8%,5.6%,758786,-2.1%,-2.4%
 National,April 2017,All Residential,National,False,US,0.985118195,0.4%,0.3%,516576,-3.2%,-1.9%,1581236,4.1%,-11.7%,41,-9,-8,$263K,2.0%,7.1%,727101,-5.1%,-6.2%
"Houston, TX",June 2017,All Residential,Place/City,False,TX,0.973474943,-0.2%,-0.4%,3140,0.0%,4.7%,10475,4.0%,10.3%,27,2,-2,$225K,6.1%,4.7%,4162,-5.4%,6.0%
 National,August 2013,All Residential,National,False,US,0.978433620,-0.2%,0.8%,538411,-1.9%,10.8%,1983783,0.0%,-3.2%,53,1,-16,$217K,-1.4%,13.9%,611357,-5.8%,14.1%
"Seattle, WA metro area",June 2019,All Residential,Metro,False,WA,1.002996178,-0.1%,-2.4%,4727,-1.8%,-6.1%,8013,3.1%,23.4%,11,2,4,$580K,-2.0%,-0.5%,5454,-21.4%,-13.6%
"Los Angeles, CA",August 2014,All Residential,Place/City,False,CA,0.992600184,-0.5%,-1.5%,2353,-9.3%,-20.3%,6616,0.2%,19.7%,24,3,7,$526K,1.1%,13.0%,3006,-9.3%,-12.1%
"Los Angeles, CA metro area",November 2014,All Residential,Metro,False,CA,0.987838475,-0.3%,-0.9%,5124,-20.3%,-9.5%,16354,-7.6%,23.3%,40,3,15,$467K,-1.7%,8.6%,5420,-30.8%,-4.4%
"Los Angeles, CA",October 2018,All Residential,Place/City,False,CA,0.994061897,-0.4%,-0.7%,2228,11.2%,-8.0%,7835,1.2%,19.8%,41,3,3,$700K,2.2%,6.9%,3017,-1.2%,4.6%
"New York, NY",October 2015,All Residential,Place/City,False,NY,0.962029400,-0.4%,,1835,2.6%,,20535,3.9%,,72,1,,$450K,-4.1%,,3923,-2.8%,
"Houston, TX",August 2014,All Residential,Place/City,False,TX,0.983563254,-0.1%,0.2%,2842,-7.0%,-5.4%,6742,0.9%,-6.3%,19,3,-4,$186K,-3.7%,3.9%,3439,-7.4%,0.6%
"Boston, MA metro area",November 2014,All Residential,Metro,False,MA,0.981257283,0.0%,0.0%,3392,-14.8%,-6.1%,16230,-12.5%,-1.3%,78,-4,-2,$383K,3.6%,5.6%,2760,-43.5%,-5.8%
"Seattle, WA metro area",September 2012,All Residential,Metro,False,WA,0.991279126,0.1%,1.5%,3097,-18.2%,11.4%,9011,-2.0%,-36.6%,28,-2,-28,$313K,0.4%,13.9%,3681,-7.1%,4.1%
"New York, NY",November 2019,All Residential,Place/City,False,NY,0.962087378,-0.2%,-0.3%,1552,-17.2%,-13.6%,16330,-2.1%,-29.2%,78,1,5,$640K,2.4%,0.0%,2617,-27.6%,-19.9%
"Houston, TX",March 2017,All Residential,Place/City,False,TX,0.969091890,0.1%,-0.1%,2831,38.7%,16.0%,9053,7.3%,1.1%,37,-15,3,$210K,2.2%,4.0%,4414,30.1%,12.0%
 National,March 2016,All Residential,National,False,US,0.978459823,0.5%,0.4%,486837,33.1%,6.0%,1716396,4.9%,-5.1%,59,-9,-8,$239K,5.1%,6.1%,753021,28.9%,6.9%
"Washington, DC metro area",March 2015,All Residential,Metro,False,DC,0.986839284,0.4%,-0.2%,5064,36.8%,15.1%,16114,10.4%,14.8%,43,-18,12,$357K,1.3%,3.3%,8951,44.4%,15.3%
"Chicago, IL metro area",July 2016,All Residential,Metro,False,IL,0.975026178,-0.1%,0.4%,10084,-14.0%,-6.6%,34207,0.6%,-9.4%,35,2,-5,$241K,-2.0%,5.5%,11843,-13.1%,-5.6%
"Boston, MA metro area",February 2020,All Residential,Metro,False,MA,0.988894232,0.3%,0.5%,2367,-21.0%,-2.6%,6768,12.3%,-0.9%,49,8,10,$495K,-2.0%,9.0%,4392,35.7%,13.8%
 National,November 2013,All Residential,National,False,US,0.972325302,-0.2%,0.3%,384442,-14.2%,-3.6%,1861505,-5.1%,2.2%,64,4,-9,$208K,-1.1%,9.7%,404382,-25.1%,5.1%
 National,August 2014,All Residential,National,False,US,0.975023658,-0.2%,-0.3%,515045,-3.7%,-4.3%,2103842,-0.5%,6.1%,51,5,-3,$227K,-0.9%,4.5%,598997,-10.9%,-2.0%
 National,January 2015,All Residential,National,False,US,0.967660443,-0.2%,-0.1%,309702,-30.5%,2.1%,1736381,0.2%,1.5%,76,8,1,$214K,-4.1%,6.5%,511808,56.3%,7.9%
"Los Angeles, CA",August 2019,All Residential,Place/City,False,CA,0.993371871,-0.2%,-1.0%,2472,2.0%,-6.8%,7951,-3.9%,9.4%,50,2,14,$730K,-2.7%,2.0%,2893,-7.3%,-9.7%
"Los Angeles, CA",March 2020,All Residential,Place/City,False,CA,1.003395504,0.6%,1.4%,1956,17.3%,-0.6%,5956,-1.7%,-23.0%,44,-8,-9,$775K,3.3%,7.6%,2379,-9.6%,-22.4%
"New York, NY",September 2016,All Residential,Place/City,False,NY,0.973831165,0.5%,0.8%,2229,-1.3%,24.6%,24830,1.3%,25.6%,80,1,9,$555K,-0.9%,18.3%,4382,32.1%,8.5%
"New York, NY",June 2018,All Residential,Place/City,False,NY,0.969475048,-0.1%,-0.4%,2042,7.2%,-6.2%,23244,-4.9%,5.2%,67,-11,-11,$636K,1.8%,6.0%,4672,-11.1%,-27.9%
"Houston, TX",July 2013,All Residential,Place/City,False,TX,0.981193743,-0.1%,1.1%,3082,8.3%,16.7%,7186,1.8%,-26.8%,22,0,-24,$180K,-0.2%,15.9%,3723,1.4%,18.1%
"Houston, TX",May 2017,All Residential,Place/City,False,TX,0.975120984,0.2%,0.2%,3141,19.4%,12.8%,10070,6.0%,8.8%,25,-5,-3,$212K,-0.9%,-0.7%,4400,7.9%,15.8%
"Houston, TX",September 2017,All Residential,Place/City,False,TX,0.968764227,-0.3%,-0.2%,2568,15.7%,2.2%,9672,-10.0%,1.5%,39,7,6,$212K,-0.8%,3.3%,2755,-13.4%,-13.9%
